R			rho			n1			m1			n2			m2			seps			dmax			davg			dnear			ndens			dint			rgperp			rgpar			intaln			intal			icavg			icmax			icstd			heatthr			heatstd			heatmean			heatmode			maxhole			davg2			davg3			minpor			maxpor
20			194.0			20			15			0			0			0			0.25526945592454531			0.11833294898464158			0.24644837217346505			25			3.0716843212237515			10.506321685480142			4.3873950653455465			509.8438775510204			1.5932621173469388			33.823035700904512			113.39616805196421			37.907104761455074			0.000375			0.29007840299017851			0.20524770130936318			31.830994			0.0			0.15320810752044686			0.076916416840017029			-1			1.0
20			194.0			20			20			0			0			0			0.27266191948132185			0.12547548374740849			0.26224051279568716			29			3.7594977073831797			11.849190515590744			4.8692000644815137			872.61559766763844			2.0776561849229487			48.082881124549871			153.14417860111732			51.811444909464505			0.0			0.30811549258392851			0.19835317862936241			31.830994			0.0			0.1701681936686226			0.094106612810556364			-1			1.0
20			254.0			5			0			0			0			0			0.066441328416203052			0.02134913283193603			0.066441328416203052			4			0.10094571329085887			1.8958842750711673			1.3983390272943377			0.062723214285714285			0.012544642857142857			0.046981068685559721			0.12909106775658413			0.05200822505652089			0.756875			0.082889896836607149			0.19823036712371547			0.0			2.9930409999999998			0.036120639642512165			0.0026686416039920038			1.0			9.0
20			254.0			5			2			0			0			0			0.15043043597611774			0.044224109552816221			0.15043043597611774			6			0.3032698227925465			2.3452438021815265			1.7539346993922944			1.6066964285714285			0.10711309523809524			0.78075019740182894			2.3766526181105516			0.94335489028458153			0.50975			0.18049168103839289			0.27124514981306852			1.59155			2.2049159999999999			0.074592862761617806			0.0077392191717428407			-1			4.0
20			254.0			5			5			0			0			0			0.2127752745088452			0.066098984029353616			0.2127752745088452			8			0.58850130908414511			2.8782627286376767			2.3314814749983408			19.35122767857143			0.64504092261904766			6.8518443714602233			21.207108032634636			8.6515657712746155			0.118625			0.2526471437026786			0.25007290845706209			15.915497			1.533523			0.12872958459464887			0.014872271406604565			-1			2.5
20			254.0			5			10			0			0			0			0.23598204119731503			0.084638224760853017			0.23496172602061013			11			1.009309718503723			3.8723479897811108			3.0511467571771438			93.645089285714292			1.7026379870129871			22.553360076789787			74.152739747981087			27.223390689447541			0.007375			0.27824835718571428			0.23526395269110389			25.464794000000001			0.77852500000000002			0.15503302057796153			0.025391467428255907			-1			1.5
20			254.0			5			15			0			0			0			0.24603830457700943			0.091768629254891695			0.2351695011677612			14			1.3702480744527354			4.9266566037634796			3.5971180527965783			176.01205357142857			2.200150669642857			33.574572628155643			98.903511250011718			36.711587659317956			0.0035			0.27841745923482142			0.23325874862608598			25.464794000000001			0.77986699999999998			0.16124151543459128			0.034413235970584398			-1			1.5
20			254.0			5			20			0			0			0			0.24429714979894446			0.093885559162534341			0.2305984479304376			17			1.6837087351043249			5.9747116063843562			4.0707302263506664			255.39464285714286			2.4323299319727889			39.705709422769743			110.67646268617148			40.637560274039856			0.00525			0.27308150489375005			0.23416641524603352			22.281696			0.77744899999999995			0.16079616485563092			0.042248501623140457			-1			1.5
20			254.0			10			0			0			0			0			0.078371801954392487			0.022301331807205314			0.078371801954392487			8			0.19491609225137899			2.7412584863299663			2.3073948632651917			1.9918526785714286			0.19918526785714286			0.79923165265864071			2.1803388994541137			0.85248359059621215			0.717875			0.096675274625892857			0.19455092616898242			3.1830989999999999			2.887356			0.044477635115248826			0.0050177996566211957			-1			6.0
20			254.0			10			2			0			0			0			0.1531720843675195			0.051494160859619477			0.1531720843675195			10			0.56018280307264123			3.5664803026344289			2.5172873534025455			10.237946428571428			0.34126488095238094			3.0082257623407735			7.7378405509684001			3.0767493084215554			0.50425			0.18361225521249999			0.26927703679272191			4.7746490000000001			2.1644000000000001			0.090264595218980892			0.014160894236395358			-1			3.0
20			254.0			10			5			0			0			0			0.22125225462486089			0.082204145550642371			0.22125225462486089			12			1.0622589358378438			4.4393577363968495			2.7272642965440128			48.934709821428569			0.81557849702380958			11.564804406666889			32.656048262472005			12.280487299100097			0.090625			0.26245080547232141			0.24898607653748306			19.098597000000002			1.519833			0.13079985970002958			0.02671634730395878			-1			2.0
20			254.0			10			10			0			0			0			0.27055520699795171			0.10606487141732113			0.27055520699795171			16			1.796557754125913			5.7293324068779476			3.2784515666797795			227.51953125			2.068359375			37.188297567077967			117.40401232435052			42.408676409275337			0.00025			0.31959454456250003			0.22579154583530309			33.422542999999997			0.0			0.17530355340869855			0.045077570352361485			-1			1.0
20			254.0			10			15			0			0			0			0.28804766139833909			0.12124877734186104			0.28804766139833909			19			2.4187956038503908			7.0073645436193441			3.7934225473394276			454.46138392857142			2.8403836495535715			61.126840455281396			172.51637035717633			63.061317041478475			0.0			0.33942923240178569			0.22346114614817739			38.197192999999999			0.0			0.17247251041071895			0.060624388670930521			-1			1.0
20			254.0			10			20			0			0			0			0.29414690699015261			0.13448715157489458			0.29414690699015261			21			2.9525779602143758			8.2673881784304619			4.2310581231393165			671.61997767857144			3.1981903698979592			75.697616850356013			200.08268845609149			72.28079489981036			0.0			0.34643631417142862			0.22003447748559379			39.788741999999999			0.0			0.18389831749341998			0.073967933366192035			-1			1.0
20			254.0			20			0			0			0			0			0.081178610599042786			0.025847810353495402			0.081178610599042786			13			0.35616134946810235			4.1968594716892964			3.5847233683717268			9.5226562500000007			0.4761328125			2.2262962472003731			6.0564794802395827			2.3402204388687671			0.703625			0.099827111436607149			0.193805893531377			4.7746490000000001			2.6535329999999999			0.04402506920742584			0.0090467336237233936			-1			4.0
20			254.0			20			2			0			0			0			0.14893543846762247			0.057009741540587404			0.14893543846762247			16			0.96291669666216528			5.9135232079374571			3.8134327024322601			25.514174107142857			0.42523623511904762			4.1847805646588716			10.344231782950221			3.8967129414405117			0.53075			0.17871113480357143			0.2723947292268738			3.1830989999999999			2.2765749999999998			0.092856774035804723			0.024229140154749647			-1			2.5
20			254.0			20			5			0			0			0			0.21963677211979277			0.087995240150571197			0.21963677211979277			19			1.7534922669843898			7.6376610961069691			3.5337396195766724			75.065513392857142			0.62554594494047622			9.9623346305090923			28.478309588408049			9.5129274979781897			0.10225			0.26060205010624998			0.25073136980970756			20.690145000000001			1.484739			0.12456042655705463			0.043997620075285598			-1			2.0
20			254.0			20			10			0			0			0			0.27352553099509369			0.12118052568617566			0.27352553099509369			23			2.9021661963325602			9.5924357084997922			3.6598603128966558			357.07611607142854			1.6230732548701299			37.053621845756325			122.33551048531579			40.637051176625143			0.00025			0.32262985692142865			0.22884823524986569			31.830994			0.0			0.16091482682896524			0.072708315411705401			-1			1.0
20			254.0			20			15			0			0			0			0.30846372112372805			0.14419398381041396			0.30846372112372805			26			3.887127938720456			11.166248158669935			4.1385570942389549			810.5			2.5328124999999999			67.997724182375507			205.30641878652256			69.851925584250992			0.0			0.3629529048982143			0.2180255681507996			41.380291			0.0			0.17676698901271201			0.097330939072029443			-1			1.0
20			254.0			20			20			0			0			0			0.33049157503796345			0.14821774412788244			0.33049157503796345			31			4.7370434509926103			12.633777891373612			4.5916989124773382			1306.6376116071428			3.111041932397959			90.632946087026241			262.02114348473799			89.347159942433223			0.0			0.38821875647857146			0.20893815006577668			47.746490000000001			0.0			0.19719349639560083			0.11857419530230595			-1			1.0
50			24.0			5			0			0			0			0			0.0070284524706279803			0.0022530074585548807			0.0070284524706279803			4			0.010747121499534596			1.8818301105288651			1.3854992579428527			0.0			0.0			0.0			0.0			0.0			0.9750838524197413			0.0079251494113217868			0.060409556302895302			0.0			13.008927			0.003773184131933895			0.00028162593231936014			10.0			-1
50			24.0			5			2			0			0			0			0.016023228751519306			0.005630884009791383			0.016023228751519306			5			0.033213994884762114			2.3610409009258402			1.7553527146891454			0.0			0.0			0.0			0.0			0.0			0.9535218016291327			0.017179327291395714			0.093778020461311409			0.0			12.717589			0.0081365538408265364			0.00084463260146870752			5.0			-1
50			24.0			5			5			0			0			0			0.024063080153274907			0.0084619768251891388			0.024063080153274907			7			0.067060433370631278			2.8295851422544565			2.4151356243264126			0.0			0.0			0.0			0.0			0.0			0.9108768567321515			0.02627010005818331			0.10252565613695762			0.0			11.859988			0.014820141816632455			0.0016923953650378278			2.5			-1
50			24.0			5			10			0			0			0			0.032912226158843629			0.010962149574628833			0.029931247555705719			10			0.11990554938543828			3.5250369802948587			3.3582682277324474			0.0			0.0			0.0			0.0			0.0			0.881648298993771			0.032381452279416793			0.10072003320072616			0.0			10.607104			0.019012365542407938			0.00301459113302293			1.5			-1
50			24.0			5			15			0			0			0			0.038094592601447499			0.01325747827759201			0.031954045417960951			12			0.17176522975856065			4.1949322623162244			4.2002613858162166			0.0023809523809523812			2.9761904761904762e-05			0.00016650688789061663			0.00066602755156246651			0.0002883983896367231			0.8763775754671778			0.035905556629474984			0.10057557266676032			0.0			9.9358059999999995			0.020934158348325536			0.0043086804402174038			0.5			-1
50			24.0			5			20			0			0			0			0.042471691427135798			0.014763272646187721			0.034048719346387701			14			0.22077633309541156			4.7189150941420621			4.9947772034389333			0.25238095238095237			0.002403628117913832			0.010173218449728046			0.02974055861246452			0.0098786347134528826			0.8826066123622425			0.036216026213293166			0.099571195005632773			0.0			10.699406			0.025969317039909207			0.005536227242320395			0.5			-1
50			24.0			10			0			0			0			0			0.0083427576806212322			0.0027430424378449688			0.0083427576806212322			7			0.021559907161385877			2.7801388156272395			2.3103587114059074			0.0			0.0			0.0			0.0			0.0			0.9726880689985625			0.0091670284858648785			0.062947923209175582			0.0			13.189354			0.0048158471243834461			0.00054860848756899377			5.0			-1
50			24.0			10			2			0			0			0			0.016480155172181023			0.0073108264889032567			0.016480155172181023			8			0.065178075183471407			3.5487269952947851			2.6005021124723959			0.0			0.0			0.0			0.0			0.0			0.9501677048394825			0.018513802491614755			0.092569804419069868			0.0			12.540552999999999			0.010491503899112275			0.0016449359600032329			3.0			-1
50			24.0			10			5			0			0			0			0.025951354550045869			0.011627111349155918			0.025767569722484902			10			0.12723614691946011			4.103410970689124			3.1227042739141182			0.0			0.0			0.0			0.0			0.0			0.9046478198370868			0.028143812297214039			0.10303991651530914			0.0			11.415075999999999			0.015782504481848175			0.0031974556210178774			1.5			-1
50			24.0			10			10			0			0			0			0.040693186260941906			0.016338754845580443			0.035039582258609182			13			0.22804311455034873			4.8151864952868335			3.9977974126438101			0.0			0.0			0.0			0.0			0.0			0.8500239578342118			0.037790162464918883			0.10232381075008637			0.0			10.907436000000001			0.026903517062709995			0.0057185641959531562			0.5			-1
50			24.0			10			15			0			0			0			0.051988207739104536			0.020508909617453542			0.040527833311276316			15			0.32744843992955391			5.4630020655155169			4.7755298133903539			0.14761904761904762			0.00092261904761904766			0.004348357825351294			0.019314798995311529			0.006350816490905558			0.8275035936751318			0.042234782432062426			0.099117171847292865			0.0			9.1477140000000006			0.031708312763217131			0.0082035638469814178			0.5			-1
50			24.0			10			20			0			0			0			0.061279292083400945			0.021238155620376929			0.04460936706887255			19			0.42408501647205976			5.9355194547472099			5.6138746984619594			1.9976190476190476			0.0095124716553287979			0.037817675534706705			0.099596289306857932			0.035287176156676085			0.8198370867273599			0.048449624772400578			0.10098570790189622			0.0			8.8548519999999993			0.039779864974452343			0.010619077810188464			-1			7.5
50			24.0			20			0			0			0			0			0.0091950024652262333			0.0032829357560818775			0.0091950024652262333			12			0.042160249035824611			4.09957441776272			3.8019671119616349			0.0			0.0			0.0			0.0			0.0			0.9750838524197413			0.010191033955096174			0.061578500530926839			0.0			13.343514000000001			0.0052076400118733213			0.0010669541207266103			4.0			-1
50			24.0			20			2			0			0			0			0.019871407734831592			0.0082234213282224872			0.016849803512491622			14			0.12282806479202289			5.2795084351721053			4.4510720397871983			0.021428571428571429			0.00035714285714285714			0.0			0.0			0.0			0.9535218016291327			0.018459334215209802			0.09420037397119109			0.0			12.648664999999999			0.012025717958035156			0.0030837829980834329			1.5			-1
50			24.0			20			5			0			0			0			0.029559984864453093			0.013025786131952995			0.026835442705604423			17			0.23395157391998864			6.1434134315660014			4.9689323228361566			0.083333333333333329			0.00069444444444444447			0.0016842037853348104			0.0057658822313406063			0.0022426433634878408			0.906085289889794			0.028634027633650496			0.10201340658416405			0.0			11.694055000000001			0.019242542680157394			0.0058616037593788453			0.5			-1
50			24.0			20			10			0			0			0			0.042402527337339367			0.020675058646505561			0.037411492442268879			19			0.41270027221891575			7.5339812802875841			5.303950355972308			0.47619047619047616			0.0021645021645021645			0.0075632372603359043			0.01732889931569986			0.0056337376608388843			0.8428366075706756			0.03968566210212883			0.10541527312514848			0.0			10.209951999999999			0.028887888984095632			0.01033752932325278			0.5			-1
50			24.0			20			15			0			0			0			0.056512437750075285			0.026327347574589901			0.043695514227549116			22			0.60469605747592448			8.2571117402985124			5.9373479948343473			3.4214285714285713			0.010691964285714286			0.038350174553324096			0.10892494654333656			0.032665117520611311			0.8001916626736943			0.047490981203367783			0.10246883152078633			0.0			9.2848009999999999			0.037341358349740977			0.015138224855389197			-1			-1
50			24.0			20			20			0			0			0			0.071146014525833481			0.032025186754194843			0.049897391937204778			24			0.79986614351019802			8.8478380822535669			6.5701396483352212			9.461904761904762			0.022528344671201815			0.098160401962888694			0.20088686984496507			0.07133858679277158			0.7743172017249641			0.052975947251694161			0.099070060798644069			0.0			8.4878040000000006			0.048494202456042565			0.020015741721371778			-1			6.5
50			47.0			5			0			0			0			0			0.013779668686023009			0.0044318762898699609			0.013779668686023009			4			0.021102192510571639			1.9016249726657055			1.3865395382458165			0.0			0.0			0.0			0.0			0.0			0.9506468615237182			0.015784936761585322			0.086164004165100949			0.0			9.2327250000000003			0.007418428812400589			0.00055398453623374511			4.5			-1
50			47.0			5			2			0			0			0			0.03140984091694813			0.009357630183714374			0.03140984091694813			6			0.064334096247655057			2.3591457873226314			1.7455164192916957			0.0			0.0			0.0			0.0			0.0			0.9099185433636799			0.034031844380176604			0.1321328893801921			0.0			8.5428090000000001			0.015740179188063686			0.0016375852821500152			2.5			-1
50			47.0			5			5			0			0			0			0.047099359361242578			0.014338651694279392			0.047099359361242578			8			0.12787855021016895			2.8227525311356456			2.4089002559410386			0.0			0.0			0.0			0.0			0.0			0.8284619070436032			0.049811334249435284			0.13812257732834299			0.0			7.6870520000000004			0.02818878803088997			0.003226196631212863			1.5			-1
50			47.0			5			10			0			0			0			0.061180577717069869			0.021011972613107405			0.057444378885212914			10			0.2298929723108657			3.5333213317119516			3.3729177870402349			0.14047619047619048			0.0025541125541125543			0.010240516055797505			0.026973995020607357			0.0094290933104538011			0.7714422616195495			0.062001357697309877			0.1338884168441295			0.0			6.3797059999999997			0.036458328554869732			0.0057782924686045371			0.5			8.0
50			47.0			5			15			0			0			0			0.07304221911715747			0.025400197731876521			0.063173928160027246			12			0.32865950181082454			4.1605871533976222			4.2030847842184587			2.6535714285714285			0.033169642857142856			0.13216131243373044			0.34367021660623276			0.12547757121442971			0.7561092477240058			0.068488542121295098			0.13304579357799681			0.0			5.4895250000000004			0.040169839846438481			0.0082550642628598705			-1			6.0
50			47.0			5			20			0			0			0			0.080645328702636354			0.026672006634477493			0.06506324189939254			15			0.42546532567565226			4.7842233264192071			4.9040302922506722			8.961904761904762			0.085351473922902488			0.3699962979682358			0.99038296917338775			0.36151481150169035			0.7570675610924772			0.069795783082346505			0.13072100913964704			1.5914569999999999			5.7999530000000004			0.049634498491712309			0.010668802653790997			-1			4.5
50			47.0			10			0			0			0			0			0.01652122720999331			0.0062021431695367425			0.01652122720999331			6			0.042389849276426847			2.7519419315718192			2.3188576232257629			0.0			0.0			0.0			0.0			0.0			0.9501677048394825			0.018426653237730167			0.086614591530752391			0.0			9.4887320000000006			0.0095579915157549839			0.0010853750546689297			3.0			-1
50			47.0			10			2			0			0			0			0.032231281673193904			0.013994724652551777			0.032231281673193904			8			0.12462302669238134			3.5039372646255935			2.6472355469801725			0.0			0.0			0.0			0.0			0.0			0.9123143267848587			0.034886997830104724			0.12911033684001322			0.0			8.846584			0.020167397056939575			0.0031488130468241495			1.0			-1
50			47.0			10			5			0			0			0			0.051206563142471496			0.02075493138899898			0.051206563142471496			11			0.24786850427734367			4.1093338728543083			3.1198314059243835			0.15119047619047618			0.0025198412698412696			0.0093603237290781922			0.026956065602199784			0.0097817778475096911			0.8116914230953521			0.055122001119173113			0.13955564081994001			0.0			7.0504069999999999			0.030735954487600126			0.006226479416699693			0.5			9.5
50			47.0			10			10			0			0			0			0.080111777152778188			0.029822341533583485			0.07057202897096583			14			0.44597893113279452			4.8274278973326457			3.9405572626279275			1.875			0.017045454545454544			0.069113195831908628			0.17457261532853194			0.068516735517186622			0.6938188787733589			0.076233945673899642			0.13613184605099402			0.0			6.5012759999999998			0.052563338311454121			0.011183378075093809			-1			5.5
50			47.0			10			15			0			0			0			0.09801546889172498			0.037323669158215465			0.078180623975692393			16			0.63307677242373472			5.5091029340026632			4.7159447281377975			11.689285714285715			0.073058035714285721			0.43437292105811576			1.2261567224265009			0.43951468890576867			0.6626736942980355			0.084366075299472917			0.1319514218764419			1.5914569999999999			5.2498860000000001			0.061200739007042253			0.015862559392241574			-1			4.0
50			47.0			10			20			0			0			0			0.11321516908631127			0.040692951410273577			0.082960382376097541			19			0.81257224772948367			6.1635695897558049			5.3580392869204152			38.236904761904761			0.18208049886621316			1.1916804405124193			3.7077753795482513			1.2757432470328465			0.631528509822712			0.088391288695324796			0.12928597590968893			3.1829139999999998			4.69529			0.066351926332416641			0.020346475705136789			-1			3.0
50			47.0			20			0			0			0			0			0.017707182301823159			0.005928568981530039			0.017707182301823159			13			0.081878704745746725			4.1099899475350874			3.7129117852180933			0.12261904761904761			0.006130952380952381			0.010007506846171355			0.0250306323448998			0.009425312419880082			0.9525634882606613			0.019880958771989869			0.086720765710969899			0.0			9.5415480000000006			0.010080142585146053			0.0020749991435355135			1.5			-1
50			47.0			20			2			0			0			0			0.037668615380511507			0.015922184875423944			0.03347371081701566			14			0.23757268934574483			5.2568352827476401			4.4167867853055469			0.79642857142857137			0.013273809523809525			0.036064665322926633			0.099641570417484018			0.03609052519386334			0.9075227599425012			0.036417559056061331			0.13008554453164112			0.0			8.3359710000000007			0.023331083566434423			0.0059708193282839795			0.5			-1
50			47.0			20			5			0			0			0			0.054801497994676228			0.02523297811046708			0.051180893118838812			17			0.45296021889316634			6.3170081602218007			4.8075020364524494			2.3345238095238097			0.019454365079365078			0.06127921315193284			0.17019522897396339			0.059150381099284992			0.8131288931480594			0.05499672386884797			0.13976308215658687			0.0			7.3922429999999997			0.037177579671262763			0.011354840149710188			-1			7.5
50			47.0			20			10			0			0			0			0.081223342881649369			0.039040564522153008			0.071162439514517478			20			0.81834616162816542			7.7618886946281798			5.0387967537317593			8.3428571428571434			0.037922077922077919			0.19701095770028593			0.4174277781248249			0.15527052625719498			0.6899856252994729			0.076141349342870826			0.13819365216009838			0.0			5.577718			0.057093125255485301			0.020496296374130328			-1			4.5
50			47.0			20			15			0			0			0			0.10595071143462638			0.04919417500033324			0.082621538064146155			23			1.1792666327705168			8.6967688088264232			5.4256367939236227			33.751190476190473			0.10547247023809524			0.72128160119807405			1.9328119546342779			0.63680787237733039			0.6262577862961188			0.088679971147922518			0.13171836346141544			1.5914569999999999			5.0004080000000002			0.072331373239631222			0.029516505000199939			-1			3.5
50			47.0			20			20			0			0			0			0.12515133427824146			0.056969619250191283			0.091385284132343342			26			1.5368502245745803			9.6019886078855219			5.853409692337582			104.2845238095238			0.24829648526077097			1.9516667423504852			5.4258709190713565			1.8601586581185501			0.5309056061332056			0.10017279943185708			0.12611431433941378			6.3658289999999997			3.622754			0.083958644226996934			0.038454492993879125			-1			2.5
50			99.0			5			0			0			0			0			0.028806900520594297			0.0093207479834000288			0.028806900520594297			4			0.044211716459562678			1.9122385232913404			1.394756524063345			0.0			0.0			0.0			0.0			0.0			0.898418782942022			0.032882561410774176			0.12459784547567891			0.0			5.5563779999999996			0.015599461989015885			0.0011650934979250036			2.5			-1
50			99.0			5			2			0			0			0			0.064780871639433052			0.019525578723577759			0.064780871639433052			6			0.13413752614151703			2.3646516172856793			1.7466376276593154			0.0010989010989010989			7.326007326007326e-05			0.00033941711238168941			0.00069164089796429123			0.00033953789422796668			0.7982750359367513			0.071359025699911025			0.18207788035195907			0.0			5.2036629999999997			0.032892564414836074			0.0034169762766261087			0.5			8.5
50			99.0			5			5			0			0			0			0.098798786957461554			0.033843746705857394			0.098798786957461554			7			0.2679628391718985			2.8198456326502988			2.4079212852454979			0.45439560439560439			0.015146520146520147			0.087388971388519129			0.23239134171600184			0.091969433433239337			0.6358409199808337			0.10621334247724006			0.18620271239497566			0.0			4.1225719999999999			0.059276421979478099			0.0067687493411714783			-1			5.5
50			99.0			5			10			0			0			0			0.12684200039452267			0.044134629551006221			0.11808724271505783			10			0.48278989867145133			3.588737505266387			3.2998321054694402			11.326923076923077			0.20594405594405593			1.5200063289621966			4.1858107144798904			1.5385992756252165			0.48203162434115954			0.12936785125265246			0.17455714477360978			6.3658289999999997			3.0287320000000002			0.07613736907769092			0.012137023126526713			-1			3.5
50			99.0			5			15			0			0			0			0.14690452672761545			0.049372027358476796			0.12649160845239751			13			0.68843726655793824			4.3471553163143088			4.0088689331406826			38.53186813186813			0.48164835164835162			3.9863485801338867			10.565195050435406			3.8418104124094556			0.42117872544321994			0.13609469654664932			0.17033295072183718			7.9572859999999999			2.4043800000000002			0.083358657604917896			0.01728020957546688			-1			2.5
50			99.0			5			20			0			0			0			0.14832239056844226			0.054891348295028716			0.12644540240985869			15			0.87568267243040965			5.1552643103622691			4.5200498599438426			71.625824175824178			0.68215070643642073			5.3872506745827264			15.391896716608603			5.5159861257552807			0.3986583612841399			0.13759802397836951			0.16947561375439638			7.9572859999999999			1.8898200000000001			0.085895418754234495			0.021956539318011486			-1			2.0
50			99.0			10			0			0			0			0			0.034608325861580143			0.011343395179812253			0.034608325861580143			7			0.088275047909941007			2.7205603504358837			2.3514006707759356			0.053846153846153849			0.0053846153846153844			0.013187794321802147			0.02904891771450023			0.011296501695916681			0.8897939626257786			0.039086509928811013			0.12237658842784077			0.0			5.4330309999999997			0.020176005939748411			0.0022686790359624505			1.0			-1
50			99.0			10			2			0			0			0			0.068657045207967851			0.026315384070387401			0.068657045207967851			9			0.26020652608667427			3.4752566953174386			2.6298424836519736			0.68846153846153846			0.022948717948717948			0.10178341736772149			0.25575457979998717			0.093217344266572841			0.8016291327264016			0.075307982842768156			0.18122212754648837			0.0			5.4330309999999997			0.042149088048985865			0.0065788460175968504			-1			6.5
50			99.0			10			5			0			0			0			0.10701832852464591			0.04318567400832285			0.10701832852464591			11			0.51564384847174993			4.1619422068890977			3.0195667909281489			4.4456043956043958			0.074093406593406588			0.46594156260399788			1.1382410856202554			0.44007723123825671			0.6051748921897461			0.11430734366486411			0.18561368796806205			0.0			3.7500469999999999			0.063832471652101014			0.012955702202496857			-1			4.0
50			99.0			10			10			0			0			0			0.15335654824719663			0.061484759521028311			0.13954224846725238			14			0.91947357966431498			5.0658113037481671			3.696490314779814			40.027472527472526			0.36388611388611386			3.7000689725611888			9.1600920526390723			3.4409476009575588			0.3104935313847628			0.15077937155862822			0.17055438883571369			12.731657			2.5213269999999999			0.091055694359361117			0.023056784820385617			-1			2.5
50			99.0			10			15			0			0			0			0.17951539506663178			0.069323932860621593			0.15392772971100666			18			1.3144583586241181			6.0074522030708666			4.3000996889808984			129.89285714285714			0.81183035714285712			9.2029887835669104			25.199152413365923			9.0816294132097912			0.13655965500718736			0.16793691108905467			0.16366123758228404			14.323114			1.2293270000000001			0.10846343388624387			0.032928868108795258			-1			1.5
50			99.0			10			20			0			0			0			0.19319012367781146			0.080165830723497852			0.16233722945307286			20			1.6806312386615987			6.9819005522222648			4.7781376852664694			246.77692307692308			1.175128205128205			13.022208635558393			37.869660554290284			13.68914862896044			0.09487302347867753			0.17350357948867134			0.16051371895275585			15.914572			0.88830600000000004			0.13378433812987459			0.042087061129836373			-1			1.5
50			99.0			20			0			0			0			0			0.036518175619851587			0.012296412381104741			0.036518175619851587			13			0.16968833848305862			4.1131365407002649			3.6867018271649608			1.6131868131868132			0.080659340659340661			0.16638201933211644			0.41093899931404188			0.1520748251753414			0.8941063727839004			0.041069158915736877			0.12253367218186284			0.0			5.7094240000000003			0.021041527428161049			0.0043037443333866585			0.5			8.0
50			99.0			20			2			0			0			0			0.073995660978590033			0.031324822266591446			0.069673578143821996			15			0.49854350524236851			5.4626315851101381			4.1797767980157063			6.6527472527472531			0.11087912087912088			0.54529859161951211			1.4145516330297221			0.50507747189967789			0.7968375658840441			0.076577096252310226			0.18100979897488734			0.0			5.0319200000000004			0.048630370030592486			0.012529928906636578			-1			4.5
50			99.0			20			5			0			0			0			0.10472981610242417			0.050460710790385291			0.10436918208575326			18			0.95611053267037494			6.7886000381438638			4.2941149342003744			18.417582417582416			0.15347985347985349			1.1334984713809524			2.6253387683911007			0.94504829239396093			0.6157163392429325			0.11362104192620986			0.18839401111039902			0.0			3.9169719999999999			0.077514148458679905			0.023968837625433014			-1			3.0
50			99.0			20			10			0			0			0			0.15795596021865915			0.075177210514717249			0.14219139490614505			22			1.7262780286873873			8.534750044932359			4.2140825766969341			88.773626373626371			0.4035164835164835			4.4122570780099002			10.27147690019636			3.7729239492421045			0.31193100143747005			0.15390585681087002			0.17372917669010346			9.548743			2.3520150000000002			0.10690583481878609			0.043226896045962415			-1			2.0
50			99.0			20			15			0			0			0			0.19468209190056304			0.095046555562690913			0.16779981048210729			25			2.4682524513366144			9.8450100654751935			4.5634261434836247			304.62637362637361			0.95195741758241759			12.70389550071347			34.556173485267017			11.615267794983488			0.08720651653090561			0.17931535593812034			0.16310318522587652			17.506029000000002			1.036276			0.13521846839290763			0.061780261115749087			-1			1.5
50			99.0			20			20			0			0			0			0.2196108059800474			0.11343924558640024			0.19086689371843421			27			3.1734583485634995			11.124258970145336			5.0068122793723662			625.90549450549452			1.4902511773940346			22.280585448214435			58.172178408568954			20.085222718599162			0.020603737422137038			0.20327599631049351			0.16020490760168499			20.688942000000001			0.79212000000000005			0.14372890235777405			0.079407471910480171			-1			1.5
50			142.0			5			0			0			0			0			0.041179851911546404			0.013306700827397036			0.041179851911546404			4			0.063132345783441249			1.9010790695724231			1.3850305913571666			0.002255639097744361			0.00045112781954887219			0.0021562819851451802			0.0043125639702903604			0.0021562819851451802			0.8596070915189267			0.047256767040865219			0.14765942675183696			0.0			4.8372770000000003			0.022290505132545154			0.001663337603424629			1.5			-1
50			142.0			5			2			0			0			0			0.092786867422687727			0.028109934330030079			0.092786867422687727			6			0.19333100659014421			2.368710486753498			1.7583028304469077			0.076315789473684212			0.0050877192982456141			0.031215722359074376			0.053188288966914445			0.020919828012663552			0.7062769525634882			0.10319034750838524			0.21080779775200245			0.0			3.7807710000000001			0.047343366658044776			0.0049192385077552643			0.5			6.0
50			142.0			5			5			0			0			0			0.13900317797096609			0.042857896281044132			0.13900317797096609			8			0.38184470708721052			2.8421065103532173			2.3904774025857516			3.5259398496240602			0.117531328320802			0.95222894179015316			2.1613778061384101			0.8898178235123182			0.47676090081456635			0.14942310894311725			0.20444128778004692			0.0			2.9165570000000001			0.083912701014537155			0.0096430266632349295			-1			3.5
50			142.0			5			10			0			0			0			0.17330544786133811			0.062785122941449417			0.16275821784064881			10			0.68680804695642883			3.6866332623348703			3.2133220470504957			36.266165413533834			0.65938482570061518			6.3135920372363765			18.215054688787571			6.7391585472750339			0.20987062769525636			0.178280456916969			0.19172116578022491			12.731657			1.733508			0.10718548367014821			0.017265908808898597			-1			2.0
50			142.0			5			15			0			0			0			0.19017160518741019			0.069804023803649376			0.17093668737002088			13			0.97325716903318793			4.5732957585081513			3.7899364926955994			90.140601503759399			1.1267575187969925			11.328897962419015			33.851516335713924			12.319339563829667			0.12649736463823671			0.18432100014374703			0.18699396501473009			14.323114			1.2452510000000001			0.11653846438415023			0.024431408331277282			-1			2.0
